[Heroes Archive] (Data_00_first)


Heroes Message Name: Message


MID_MISSION_M0001_TITLE: ２月ミッション
MID_MISSION_H_M201706B_A14: 全員飛行の仲間で、\n修練の塔・第１０階層を\n４人全員生存でクリア。
MID_MISSION_M201706C_TITLE: ６月ミッションＣ
MID_MISSION_M201706C_A1: 特殊：３章－１節突破
MID_MISSION_H_M201706C_A1: ３章－１節を\n４人全員生存でクリア。
MID_MISSION_M201706C_A2: 特殊：３章－２節突破
MID_MISSION_H_M201706C_A2: 赤属性の仲間を自軍に入れて、\n３章－２節を\n４人全員生存でクリア。
MID_MISSION_M201706C_A3: 特殊：３章－３節突破
MID_MISSION_H_M201706C_A3: 青属性の仲間を自軍に入れて、\n３章－３節を\n４人全員生存でクリア。
MID_MISSION_M201706C_A4: 特殊：３章－４節突破
MID_MISSION_H_M201706C_A4: 緑属性の仲間を自軍に入れて、\n３章－４節を\n４人全員生存でクリア。
MID_MISSION_M201706C_A5: 特殊：３章－５節突破
MID_MISSION_H_M201706C_A5: 無属性の仲間を自軍に入れて、\n３章－５節を\n４人全員生存でクリア。
MID_MISSION_M201706C_A6: 特殊：６章－１節ハード突破
MID_MISSION_H_M201706C_A6: ６章－１節ハード以上を\n４人全員生存でクリア。
MID_MISSION_M201706C_A7: 特殊：６章－２節ハード突破
MID_MISSION_H_M201706C_A7: 赤属性の仲間を自軍に入れて、\n６章－２節ハード以上を\n４人全員生存でクリア。
MID_MISSION_M201706C_A8: 特殊：６章－３節ハード突破
MID_MISSION_H_M201706C_A8: 青属性の仲間を自軍に入れて、\n６章－３節ハード以上を\n４人全員生存でクリア。
MID_MISSION_M201706C_A9: 特殊：６章－４節ハード突破
MID_MISSION_H_M201706C_A9: 緑属性の仲間を自軍に入れて、\n６章－４節ハード以上を\n４人全員生存でクリア。
MID_MISSION_M201706C_A10: 特殊：６章－５節ハード突破
MID_MISSION_H_M201706C_A10: 無属性の仲間を自軍に入れて、\n６章－５節ハード以上を\n４人全員生存でクリア。
MID_MISSION_M201706C_A11: 特殊：９章－１節ルナ突破
MID_MISSION_H_M201706C_A11: ９章－１節ルナティックを\n４人全員生存でクリア。
MID_MISSION_M201706C_A12: 特殊：９章－２節ルナ突破
MID_MISSION_H_M201706C_A12: 赤属性の仲間を自軍に入れて、\n９章－２節ルナティックを\n４人全員生存でクリア。
MID_MISSION_M201706C_A13: 特殊：９章－３節ルナ突破
MID_MISSION_H_M201706C_A13: 青属性の仲間を自軍に入れて、\n９章－３節ルナティックを\n４人全員生存でクリア。
MID_MISSION_M201706C_A14: 特殊：９章－４節ルナ突破
MID_MISSION_H_M201706C_A14: 緑属性の仲間を自軍に入れて、\n９章－４節ルナティックを\n４人全員生存でクリア。
MID_MISSION_M201706C_A15: 特殊：９章－５節ルナ突破
MID_MISSION_H_M201706C_A15: 無属性の仲間を自軍に入れて、\n９章－５節ルナティックを\n４人全員生存でクリア。
MID_MISSION_S201705STORY02_TITLE: 花嫁たちに祝福を
MID_MISSION_S201705STORY02_A1: 特殊：外伝６－１節ルナ突破
MID_MISSION_H_S201705STORY02_A1: 剣の仲間を自軍に入れて、\n外伝６－１節ルナティックを\n４人全員生存でクリア。
MID_MISSION_S201705STORY02_A2: 特殊：外伝６－２節ルナ突破
MID_MISSION_H_S201705STORY02_A2: 槍の仲間を自軍に入れて、\n外伝６－２節ルナティックを\n４人全員生存でクリア。
MID_MISSION_S201705STORY02_A3: 特殊：外伝６－３節ルナ突破
MID_MISSION_H_S201705STORY02_A3: 斧の仲間を自軍に入れて、\n外伝６－３節ルナティックを\n４人全員生存でクリア。
MPID_花嫁シーダ: 希達
MPID_花嫁リン: 琳
MPID_花嫁ティアモ: 蒂亞莫
MPID_花嫁シャーロッテ: 夏洛特
MPID_HONOR_花嫁シーダ: 塔利斯的新娘
MPID_HONOR_花嫁リン: 草原的新娘
MPID_HONOR_花嫁ティアモ: 完美的新娘
MPID_HONOR_花嫁シャーロッテ: 目標是嫁入豪門
MPID_H_花嫁シーダ: 塔利斯的公主，擁有吸引眾人的魅力。\n為了成為新娘，目前正在學習新娘課程。\n（登場作品：『ファイアーエムブレム　紋章の謎』）
MPID_H_花嫁リン: 基亞蘭的女爵，本名是琳迪絲。為了在爭奪新娘捧花\n的競賽中獲得勝利，目前正在努力學習新娘課程。\n（登場作品：『ファイアーエムブレム　烈火の剣』）
MPID_H_花嫁ティアモ: 伊里斯聖王國的天馬騎士，雖然是天才型的人物，\n卻也有著憧憬幸福婚禮的可愛一面。\n（登場作品：『ファイアーエムブレム　覚醒』）
MPID_H_花嫁シャーロッテ: 守護暗夜王國國境的士兵，\n為了嫁入豪門而日以繼夜地自我磨練。\n（登場作品：『ファイアーエムブレム　ｉｆ』）
MPID_VOICE_花嫁シーダ: 早見沙織(Saori Hayami)
MPID_VOICE_花嫁リン: 大本眞基子(Makiko Ohmoto)
MPID_VOICE_花嫁ティアモ: 岡田栄美(Eimi Okada)
MPID_VOICE_花嫁シャーロッテ: 清水愛(Ai Shimizu)
MPID_ILLUST_花嫁シーダ: 四々九(Yoshiku)
MPID_ILLUST_花嫁リン: 山田孝太郎(Kotaro Yamada)
MPID_ILLUST_花嫁ティアモ: まよ(Mayo)
MPID_ILLUST_花嫁シャーロッテ: pikomaro
MSID_ファーストバイト: 定情之槍
MSID_ファーストバイト＋: 定情之槍＋
MSID_キューピッドの矢: 邱比特之弓
MSID_キューピッドの矢＋: 邱比特之弓＋
MSID_聖なるブーケ: 聖潔花束
MSID_聖なるブーケ＋: 聖潔花束＋
MSID_キャンドルサービス: 燭光
MSID_攻撃速さの応援: 攻擊速度支援
MSID_攻撃魔防1: 攻擊魔防１
MSID_攻撃魔防2: 攻擊魔防２
MSID_生命の疾風1: 生命疾風１
MSID_生命の疾風2: 生命疾風２
MSID_生命の疾風3: 生命疾風３
MSID_幻惑の杖1: 幻惑之杖１
MSID_幻惑の杖2: 幻惑之杖２
MSID_幻惑の杖3: 幻惑之杖３
MSID_H_ファーストバイト: 由自己發動攻擊時，戰鬥後，自己周圍２格內\n我方的防守及魔防＋２（１回合）
MSID_H_ファーストバイト＋: 由自己發動攻擊時，戰鬥後，自己周圍２格內\n我方的防守及魔防＋２（１回合）
MSID_H_キューピッドの矢: 由自己發動攻擊時，戰鬥後，自己周圍２格內\n我方的防守及魔防＋２（１回合）　　克制飛行
MSID_H_キューピッドの矢＋: 由自己發動攻擊時，戰鬥後，自己周圍２格內\n我方的防守及魔防＋２（１回合）　　克制飛行
MSID_H_聖なるブーケ: 由自己發動攻擊時，戰鬥後，自己周圍２格內\n我方的防守及魔防＋２（１回合）
MSID_H_聖なるブーケ＋: 由自己發動攻擊時，戰鬥後，自己周圍２格內\n我方的防守及魔防＋２（１回合）
MSID_H_キャンドルサービス: 若在戰鬥時進行攻擊，戰鬥後\n為敵人附加無法反擊的異常狀態\n（直到敵人下次行動結束）
MSID_H_攻撃速さの応援: 指定目標的攻擊及速度＋３（１回合）
MSID_H_攻撃魔防1: 攻擊及魔防＋１
MSID_H_攻撃魔防2: 攻擊及魔防＋２
MSID_H_生命の疾風1: 若戰鬥開始時，ＨＰ高於敵人３以上，\n戰鬥中的速度＋２
MSID_H_生命の疾風2: 若戰鬥開始時，ＨＰ高於敵人３以上，\n戰鬥中的速度＋４
MSID_H_生命の疾風3: 若戰鬥開始時，ＨＰ高於敵人３以上，\n戰鬥中的速度＋６
MSID_H_幻惑の杖1: 若戰鬥開始時，自身ＨＰ為１００％，\n則敵人無法反擊
MSID_H_幻惑の杖2: 若戰鬥開始時，自身ＨＰ高於５０％，\n則敵人無法反擊
MSID_H_幻惑の杖3: 敵人無法反擊
MID_CHAPTER_TITLE_CX005: 外傳６
MID_CHAPTER_CX005: 獻給新娘的祝福
MID_STAGE_TITLE_X0051: 外傳６—１節
MID_STAGE_TITLE_X0052: 外傳６—２節
MID_STAGE_TITLE_X0053: 外傳６—３節
MID_STAGE_X0051: 純潔的新娘
MID_STAGE_X0052: 新娘課程進行中
MID_STAGE_X0053: 新娘捧花
MID_STAGE_HONOR_T0008: 黑騎士
MID_STAGE_T0008: 卡謬
MID_Summon_09_bride01: 花嫁たちに祝福を
MID_Summon_09_bride01_02: ピックアップ　カミュ対抗
MID_DAILY_LOGIN_BONUS_006: 聖印紀念登入獎勵
MID_MISSION_M201705A_TITLE: ５月ミッションＡ
MID_MISSION_M201705A_A1: 赤属性で撃破
MID_MISSION_H_M201705A_A1: 赤属性の味方で、敵を撃破。
MID_MISSION_M201705A_A2: 飛行で撃破
MID_MISSION_H_M201705A_A2: 飛行の味方で、敵を撃破。
MID_MISSION_M201705A_A3: 青属性を撃破
MID_MISSION_H_M201705A_A3: 青属性の敵を撃破。
MID_MISSION_M201705A_A4: 騎馬を撃破
MID_MISSION_H_M201705A_A4: 騎馬の敵を撃破。
MID_MISSION_M201705A_A5: 闘技場で勝利
MID_MISSION_H_M201705A_A5: 闘技場で勝利。
MID_MISSION_M201705A_A6: 緑属性で、ＬＶ２０以上を撃破
MID_MISSION_H_M201705A_A6: 緑属性の味方で、\nレベル２０以上の敵を撃破。
MID_MISSION_M201705A_A7: 騎馬で、LV２０以上を撃破
MID_MISSION_H_M201705A_A7: 騎馬の味方で、\nレベル２０以上の敵を撃破。
MID_MISSION_M201705A_A8: ＬＶ２０以上の赤属性を撃破
MID_MISSION_H_M201705A_A8: レベル２０以上の赤属性の敵を撃破。
MID_MISSION_M201705A_A9: ＬＶ２０以上の飛行を撃破
MID_MISSION_H_M201705A_A9: レベル２０以上の飛行の敵を撃破。
MID_MISSION_M201705A_A10: 闘技場・中級以上で勝利
MID_MISSION_H_M201705A_A10: 闘技場・中級以上で勝利。
MID_MISSION_M201705A_A11: 青属性で、LV３５以上を撃破
MID_MISSION_H_M201705A_A11: 青属性の味方で、\nレベル３５以上の敵を撃破。
MID_MISSION_M201705A_A12: 歩行で、LV３５以上を撃破
MID_MISSION_H_M201705A_A12: 歩行の味方で、\nレベル３５以上の敵を撃破。
MID_MISSION_M201705A_A13: ＬＶ３５以上の緑属性を撃破
MID_MISSION_H_M201705A_A13: レベル３５以上の緑属性の敵を撃破。
MID_MISSION_M201705A_A14: ＬＶ３５以上の歩行を撃破
MID_MISSION_H_M201705A_A14: レベル３５以上の歩行の敵を撃破。
MID_MISSION_M201705A_A15: 闘技場・上級で勝利
MID_MISSION_H_M201705A_A15: 闘技場・上級で勝利。
MID_MISSION_M201705B_TITLE: ５月ミッションＢ
MID_MISSION_M201705B_A1: 特殊：修練の塔・第１階層突破
MID_MISSION_H_M201705B_A1: 修練の塔・第１階層を\n４人全員生存でクリア。
MID_MISSION_M201705B_A2: 特殊：修練の塔・第２階層突破
MID_MISSION_H_M201705B_A2: 修練の塔・第２階層を\n４人全員生存でクリア。
MID_MISSION_M201705B_A3: 特殊：修練の塔・第３階層突破
MID_MISSION_H_M201705B_A3: 修練の塔・第３階層を\n４人全員生存でクリア。
MID_MISSION_M201705B_A4: 特殊：修練の塔・第４階層突破
MID_MISSION_H_M201705B_A4: 修練の塔・第４階層を\n４人全員生存でクリア。
MID_MISSION_M201705B_A5: 特殊：修練の塔・第５階層突破
MID_MISSION_H_M201705B_A5: 修練の塔・第５階層を\n４人全員生存でクリア。
MID_MISSION_M201705B_A6: 特殊：修練の塔・第６階層突破
MID_MISSION_H_M201705B_A6: 修練の塔・第６階層を\n４人全員生存でクリア。
MID_MISSION_M201705B_A7: 特殊：修練の塔・第７階層突破
MID_MISSION_H_M201705B_A7: 修練の塔・第７階層を\n４人全員生存でクリア。
MID_MISSION_M201705B_A8: 特殊：修練の塔・第８階層突破
MID_MISSION_H_M201705B_A8: 修練の塔・第８階層を\n４人全員生存でクリア。
MID_MISSION_M201705B_A9: 特殊：修練の塔・第９階層突破
MID_MISSION_H_M201705B_A9: 修練の塔・第９階層を\n４人全員生存でクリア。
MID_MISSION_M201705B_A10: 特殊：修練の塔・１０階層突破
MID_MISSION_H_M201705B_A10: 修練の塔・第１０階層を\n４人全員生存でクリア。
MID_MISSION_M201705B_A11: 特殊：修練の塔・１０階層突破
MID_MISSION_H_M201705B_A11: 全員歩行の仲間で、\n修練の塔・第１０階層を\n４人全員生存でクリア。
MID_MISSION_M201705B_A12: 特殊：修練の塔・１０階層突破
MID_MISSION_H_M201705B_A12: 全員重装の仲間で、\n修練の塔・第１０階層を\n４人全員生存でクリア。
MID_MISSION_M201705B_A13: 特殊：修練の塔・１０階層突破
MID_MISSION_H_M201705B_A13: 全員騎馬の仲間で、\n修練の塔・第１０階層を\n４人全員生存でクリア。
MID_MISSION_M201705B_A14: 特殊：修練の塔・１０階層突破
MID_MISSION_H_M201705B_A14: 全員飛行の仲間で、\n修練の塔・第１０階層を\n４人全員生存でクリア。
MID_MISSION_M201705C_TITLE: ５月ミッションＣ
MID_MISSION_M201705C_A1: 特殊：２章－１節突破
MID_MISSION_H_M201705C_A1: ２章－１節を\n４人全員生存でクリア。
MID_MISSION_M201705C_A2: 特殊：２章－２節突破
MID_MISSION_H_M201705C_A2: 赤属性の仲間を自軍に入れて、\n２章－２節を\n４人全員生存でクリア。
MID_MISSION_M201705C_A3: 特殊：２章－３節突破
MID_MISSION_H_M201705C_A3: 青属性の仲間を自軍に入れて、\n２章－３節を\n４人全員生存でクリア。
MID_MISSION_M201705C_A4: 特殊：２章－４節突破
MID_MISSION_H_M201705C_A4: 緑属性の仲間を自軍に入れて、\n２章－４節を\n４人全員生存でクリア。
MID_MISSION_M201705C_A5: 特殊：２章－５節突破
MID_MISSION_H_M201705C_A5: 無属性の仲間を自軍に入れて、\n２章－５節を\n４人全員生存でクリア。
MID_MISSION_M201705C_A6: 特殊：５章－１節ハード突破
MID_MISSION_H_M201705C_A6: ５章－１節ハード以上を\n４人全員生存でクリア。
MID_MISSION_M201705C_A7: 特殊：５章－２節ハード突破
MID_MISSION_H_M201705C_A7: 赤属性の仲間を自軍に入れて、\n５章－２節ハード以上を\n４人全員生存でクリア。
MID_MISSION_M201705C_A8: 特殊：５章－３節ハード突破
MID_MISSION_H_M201705C_A8: 青属性の仲間を自軍に入れて、\n５章－３節ハード以上を\n４人全員生存でクリア。
MID_MISSION_M201705C_A9: 特殊：５章－４節ハード突破
MID_MISSION_H_M201705C_A9: 緑属性の仲間を自軍に入れて、\n５章－４節ハード以上を\n４人全員生存でクリア。
MID_MISSION_M201705C_A10: 特殊：５章－５節ハード突破
MID_MISSION_H_M201705C_A10: 無属性の仲間を自軍に入れて、\n５章－５節ハード以上を\n４人全員生存でクリア。
MID_MISSION_M201705C_A11: 特殊：８章－１節ルナ突破
MID_MISSION_H_M201705C_A11: ８章－１節ルナティックを\n４人全員生存でクリア。
MID_MISSION_M201705C_A12: 特殊：８章－２節ルナ突破
MID_MISSION_H_M201705C_A12: 赤属性の仲間を自軍に入れて、\n８章－２節ルナティックを\n４人全員生存でクリア。
MID_MISSION_M201705C_A13: 特殊：８章－３節ルナ突破
MID_MISSION_H_M201705C_A13: 青属性の仲間を自軍に入れて、\n８章－３節ルナティックを\n４人全員生存でクリア。
MID_MISSION_M201705C_A14: 特殊：８章－４節ルナ突破
MID_MISSION_H_M201705C_A14: 緑属性の仲間を自軍に入れて、\n８章－４節ルナティックを\n４人全員生存でクリア。
MID_MISSION_M201705C_A15: 特殊：８章－５節ルナ突破
MID_MISSION_H_M201705C_A15: 無属性の仲間を自軍に入れて、\n８章－５節ルナティックを\n４人全員生存でクリア。
MID_MISSION_S201704STORY02_TITLE: 蒼炎の世界
MID_MISSION_S201704STORY02_A1: 特殊：１０章－１節突破
MID_MISSION_H_S201704STORY02_A1: 剣の仲間を自軍に入れて、\n１０章－１節ルナティックを\n４人全員生存でクリア。
MID_MISSION_S201704STORY02_A2: 特殊：１０章－２節突破
MID_MISSION_H_S201704STORY02_A2: 槍の仲間を自軍に入れて、\n１０章－２節ルナティックを\n４人全員生存でクリア。
MID_MISSION_S201704STORY02_A3: 特殊：１０章－３節突破
MID_MISSION_H_S201704STORY02_A3: 斧の仲間を自軍に入れて、\n１０章－３節ルナティックを\n４人全員生存でクリア。
MID_MISSION_S201704STORY02_A4: 特殊：１０章－４節突破
MID_MISSION_H_S201704STORY02_A4: 剣の仲間を自軍に入れて、\n１０章－４節ルナティックを\n４人全員生存でクリア。
MID_MISSION_S201704STORY02_A5: 特殊：１０章－５節突破
MID_MISSION_H_S201704STORY02_A5: 槍の仲間を自軍に入れて、\n１０章－５節ルナティックを\n４人全員生存でクリア。
MPID_ザカリア影: ？？？
MPID_アイク: 艾克
MPID_セネリオ: 塞涅里歐
MPID_ティアマト: 狄亞馬特
MPID_ミスト: 密絲特
MPID_HONOR_アイク: 傭兵團的青年
MPID_HONOR_セネリオ: 冷酷的參謀
MPID_HONOR_ティアマト: 傭兵團的副團長
MPID_HONOR_ミスト: 喜歡照顧人的妹妹
MPID_H_アイク: 繼承父親衣缽、成為格萊爾傭兵團團長的青年。\n雖然沉默寡言又冷淡，其實心地相當善良。\n（登場作品：『ファイアーエムブレム　蒼炎の軌跡』）
MPID_H_セネリオ: 格萊爾傭兵團的參謀。\n雖然是個冷酷的現實主義者，對艾克卻很願意敞開心扉。\n（登場作品：『ファイアーエムブレム　蒼炎の軌跡』）
MPID_H_ティアマト: 格萊爾傭兵團的副團長。\n曾為騎士，是個重榮譽的理想主義者。\n（登場作品：『ファイアーエムブレム　蒼炎の軌跡』）
MPID_H_ミスト: 格萊爾傭兵團的一員，\n艾克的妹妹。個性開朗活潑，喜歡照顧他人。\n（登場作品：『ファイアーエムブレム　蒼炎の軌跡』）
MPID_VOICE_アイク: 萩道彦(Michihiko Hagi)
MPID_VOICE_セネリオ: 村瀬歩(Ayumu Murase)
MPID_VOICE_ティアマト: 宮川美保(Miho Miyagawa)
MPID_VOICE_ミスト: 榎本温子(Atsuko Enomoto)
MPID_ILLUST_アイク: めか(Meka)
MPID_ILLUST_セネリオ: ミヤジマハル(Haru Miyajima)
MPID_ILLUST_ティアマト: ワダサチコ(Sachiko Wada)
MPID_ILLUST_ミスト: みわべさくら(Sakura Miwabe)
