[Heroes Archive] (Data_00_first)


Heroes Message Name: Message


MID_MISSION_M0001_TITLE: ２月ミッション
MID_MISSION_H_S201705STORY01_A4: 剣の仲間を自軍に入れて、\n１１章－４節ルナティックを\n４人全員生存でクリア。
MID_MISSION_S201705STORY01_A5: 特殊：１１章－５節ルナ突破
MID_MISSION_H_S201705STORY01_A5: 槍の仲間を自軍に入れて、\n１１章－５節ルナティックを\n４人全員生存でクリア。
MPID_ボーイ: ボーイ
MPID_セリカ: セリカ
MPID_ジェニー: ジェニー
MPID_メイ: メイ
MPID_HONOR_ボーイ: クールな苦労人
MPID_HONOR_セリカ: 慈愛の王女
MPID_HONOR_ジェニー: 甘え上手
MPID_HONOR_メイ: 空回る元気
MPID_H_ボーイ: ノーヴァ島の魔道士。貧乏育ちの苦労人。\n常に冷静だが魔物には弱い。\n（登場：『ファイアーエムブレム　Echoes』）
MPID_H_セリカ: ノーヴァ島の神官。正体はソフィア王国の王女。\n慈悲深い性格で争いを嫌う。右手に聖痕を持つ。\n（登場：『ファイアーエムブレム　Echoes』）
MPID_H_ジェニー: ノーヴァ島のシスター。幼くおっとりとした性格。\n空想したり物語を書くのが好き。\n（登場：『ファイアーエムブレム　Echoes』）
MPID_H_メイ: ノーヴァ島の魔道士。セリカの親友。\nいつも元気で勢いがよいが空回り気味。\n（登場：『ファイアーエムブレム　Echoes』）
MPID_VOICE_ボーイ: 佐々木拓真
MPID_VOICE_セリカ: 東山奈央
MPID_VOICE_ジェニー: 堀中優希
MPID_VOICE_メイ: 稲川英里
MPID_ILLUST_ボーイ: あおじ
MPID_ILLUST_セリカ: 藤川祥
MPID_ILLUST_ジェニー: アマガイタロー
MPID_ILLUST_メイ: がおう
MPID_ロイド: ロイド
MPID_HONOR_ロイド: 白狼
MPID_H_ロイド: 【白狼】と呼ばれる、暗殺組織【黒い牙】の一人。\n首領の息子。悪人に裁きを下すため、任務につく。\n（登場：『ファイアーエムブレム　烈火の剣』）
MPID_VOICE_ロイド: 松田健一郎
MPID_ILLUST_ロイド: pikomaro
MSID_ライナロック: ライナロック
MSID_ライナロック＋: ライナロック＋
MSID_ブラーアウル: ブラーアウル
MSID_ブラーアウル＋: ブラーアウル＋
MSID_グルンアウル: グルンアウル
MSID_グルンアウル＋: グルンアウル＋
MSID_遠距離防御1: 遠距離防御１
MSID_遠距離防御2: 遠距離防御２
MSID_遠距離防御3: 遠距離防御３
MSID_生命の大地1: 生命の大地１
MSID_生命の大地2: 生命の大地２
MSID_生命の大地3: 生命の大地３
MSID_神罰の杖1: 神罰の杖１
MSID_神罰の杖2: 神罰の杖２
MSID_神罰の杖3: 神罰の杖３
MSID_青魔の経験1: 青魔の経験１
MSID_青魔の経験2: 青魔の経験２
MSID_青魔の経験3: 青魔の経験３
MSID_H_ライナロック: 戦闘開始時、自身のＨＰが１００％なら攻撃、速さ＋５\nその状態で攻撃した時、戦闘後、自分に５ダメージ
MSID_H_ライナロック＋: 戦闘開始時、自身のＨＰが１００％なら攻撃、速さ＋５\nその状態で攻撃した時、戦闘後、自分に５ダメージ
MSID_H_ブラーアウル: 戦闘中、攻撃、速さ、守備、魔防が\n隣接している味方の人数×２だけ上昇
MSID_H_ブラーアウル＋: 戦闘中、攻撃、速さ、守備、魔防が\n隣接している味方の人数×２だけ上昇
MSID_H_グルンアウル: 戦闘中、攻撃、速さ、守備、魔防が\n隣接している味方の人数×２だけ上昇
MSID_H_グルンアウル＋: 戦闘中、攻撃、速さ、守備、魔防が\n隣接している味方の人数×２だけ上昇
MSID_H_遠距離防御1: 弓、暗器、魔法、杖の敵から攻撃された時、\n戦闘中、守備、魔防＋２
MSID_H_遠距離防御2: 弓、暗器、魔法、杖の敵から攻撃された時、\n戦闘中、守備、魔防＋４
MSID_H_遠距離防御3: 弓、暗器、魔法、杖の敵から攻撃された時、\n戦闘中、守備、魔防＋６
MSID_H_生命の大地1: 戦闘開始時、ＨＰが敵より３以上高い時、\n戦闘中、守備＋２
MSID_H_生命の大地2: 戦闘開始時、ＨＰが敵より３以上高い時、\n戦闘中、守備＋４
MSID_H_生命の大地3: 戦闘開始時、ＨＰが敵より３以上高い時、\n戦闘中、守備＋６
MSID_H_神罰の杖1: 戦闘開始時、自身のＨＰが１００％なら、\n杖は他の武器同様のダメージ計算になる
MSID_H_神罰の杖2: 戦闘開始時、自身のＨＰが５０％以上なら、\n杖は他の武器同様のダメージ計算になる
MSID_H_神罰の杖3: 杖は他の武器同様のダメージ計算になる
MSID_H_青魔の経験1: 生存時、自身が武器種・青魔なら入手経験値１．５倍\n（同系統スキル効果が複数の時は、累積せず最大値適用）
MSID_H_青魔の経験2: 生存時、自軍の武器種・青魔は全員、入手経験値１．５倍\n（同系統スキル効果が複数の時は、累積せず最大値適用）
MSID_H_青魔の経験3: 生存時、自軍の武器種・青魔は全員、入手経験値２倍\n（同系統スキル効果が複数の時は、累積せず最大値適用）
MID_CHAPTER_TITLE_C0012: １１章
MID_CHAPTER_C0012: 共鳴の儀式
MID_STAGE_TITLE_S1201: １１章－１節
MID_STAGE_TITLE_S1202: １１章－２節
MID_STAGE_TITLE_S1203: １１章－３節
MID_STAGE_TITLE_S1204: １１章－４節
MID_STAGE_TITLE_S1205: １１章－５節
MID_STAGE_S1201: 慈愛の王女
MID_STAGE_S1202: 海戦
MID_STAGE_S1203: 恐怖の山
MID_STAGE_S1204: 海戦再び
MID_STAGE_S1205: 呪詛の領域
MID_STAGE_HONOR_V0041: コザキユースケ
MID_STAGE_V0041: 挑戦１
MID_STAGE_HONOR_V0042: コザキユースケ
MID_STAGE_V0042: 挑戦２
MID_STAGE_HONOR_V0043: コザキユースケ
MID_STAGE_V0043: 挑戦３
MID_STAGE_HONOR_V0044: コザキユースケ
MID_STAGE_V0044: 挑戦４
MID_STAGE_HONOR_V0045: コザキユースケ
MID_STAGE_V0045: 挑戦５
MID_STAGE_HONOR_T0009: 白狼
MID_STAGE_T0009: ロイド
MID_Summon_07_gaiden03: 新英雄召喚　共鳴の儀式
MID_Summon_07_gaiden03_02: ピックアップ　ロイド対抗
MID_Summon_07_gaiden03_03: ピックアップ　３すくみ有利
MPID_ベルクト: ベルクト
MPID_レオ: レオ
MPID_セーバー: セーバー
MPID_ソニア: ソニア
MPID_HONOR_ベルクト: 高慢の王子
MPID_HONOR_レオ: 心は乙女
MPID_HONOR_セーバー: 訳あり傭兵
MPID_HONOR_ソニア: 復讐の魔道士
MPID_H_ベルクト: リゲル帝国の王族。次期皇帝と目されている。\n誇り高く傲慢だが、恋人のリネアは心から愛している。\n（登場：『ファイアーエムブレム　Echoes』）
MPID_H_レオ: ソフィア王国のアーチャー。美形でナルシスト。\n兄貴分のバルボを慕っている。\n（登場：『ファイアーエムブレム　Echoes』）
MPID_H_セーバー: ノーヴァの港の傭兵。素性は謎だが腕は確か。\nどんな依頼も金次第で引き受ける。\n（登場：『ファイアーエムブレム　Echoes』）
MPID_H_ソニア: ギースに雇われていた魔道士。クールで派手好き。\nジュダの娘で彼に復讐を誓っている。\n（登場：『ファイアーエムブレム　Echoes』）
MPID_VOICE_ベルクト: 鈴木達央
MPID_VOICE_レオ: 高橋孝治
MPID_VOICE_セーバー: 子安武人
MPID_VOICE_ソニア: 下田レイ
MPID_ILLUST_ベルクト: 麻谷知世
MPID_ILLUST_レオ: ミヤジマハル
MPID_ILLUST_セーバー: п猫Ｒ
MPID_ILLUST_ソニア: 由良
MSID_キルソード2: キルソード鍛
MSID_キルソード2＋: キルソード鍛＋
MSID_キラーボウ2: キラーボウ鍛
MSID_キラーボウ2＋: キラーボウ鍛＋
MSID_エクスカリバー外伝: 共鳴エクスカリバー
MSID_ベルクトの槍: ベルクトの槍
MSID_ベルクトの槍＋: ベルクトの槍＋
MSID_HP速さ1: ＨＰ速さ１
MSID_HP速さ2: ＨＰ速さ２
MSID_鬼神明鏡の一撃1: 鬼神明鏡の一撃１
MSID_鬼神明鏡の一撃2: 鬼神明鏡の一撃２
MSID_生命の静水1: 生命の静水１
MSID_生命の静水2: 生命の静水２
MSID_生命の静水3: 生命の静水３
MSID_盾の鼓動1: 盾の鼓動１
MSID_盾の鼓動2: 盾の鼓動２
MSID_盾の鼓動3: 盾の鼓動３
MSID_魔防の謀策1: 魔防の謀策１
MSID_魔防の謀策2: 魔防の謀策２
MSID_魔防の謀策3: 魔防の謀策３
MSID_H_キルソード2: 奥義が発動しやすい（発動カウント－１）
MSID_H_キルソード2＋: 奥義が発動しやすい（発動カウント－１）
MSID_H_キラーボウ2: 飛行特効　奥義が発動しやすい（発動カウント－１）
MSID_H_キラーボウ2＋: 飛行特効　奥義が発動しやすい（発動カウント－１）
MSID_H_エクスカリバー外伝: 奥義発動時、奥義によるダメージ＋１０
MSID_H_ベルクトの槍: 敵から攻撃された時、魔防＋４
MSID_H_ベルクトの槍＋: 敵から攻撃された時、魔防＋４
MSID_H_HP速さ1: ＨＰ＋３、速さ＋１
MSID_H_HP速さ2: ＨＰ＋４、速さ＋２
MSID_H_鬼神明鏡の一撃1: 自分から攻撃した時、戦闘中の攻撃、魔防＋２
MSID_H_鬼神明鏡の一撃2: 自分から攻撃した時、戦闘中の攻撃、魔防＋４
MSID_H_生命の静水1: 戦闘開始時、ＨＰが敵より３以上高い時、\n戦闘中、魔防＋２
MSID_H_生命の静水2: 戦闘開始時、ＨＰが敵より３以上高い時、\n戦闘中、魔防＋４
MSID_H_生命の静水3: 戦闘開始時、ＨＰが敵より３以上高い時、\n戦闘中、魔防＋６
MSID_H_盾の鼓動1: 敵から攻撃を受ける際に発動する奥義を装備していたら、\n１ターン目開始時、奥義発動カウント－１
MSID_H_盾の鼓動2: 敵から攻撃を受ける際に発動する奥義を装備していたら、\n１ターン目開始時、奥義発動カウント－１\nかつ、奥義発動時に受けるダメージ－５
MSID_H_盾の鼓動3: 敵から攻撃を受ける際に発動する奥義を装備していたら、\n１ターン目開始時、奥義発動カウント－２\nかつ、奥義発動時に受けるダメージ－５
MSID_H_魔防の謀策1: ターン開始時、十字方向にいる、自身より魔防が１以上低い\n敵は、魔防－３（敵の次回行動終了まで）
MSID_H_魔防の謀策2: ターン開始時、十字方向にいる、自身より魔防が１以上低い\n敵は、魔防－４（敵の次回行動終了まで）
MSID_H_魔防の謀策3: ターン開始時、十字方向にいる、自身より魔防が１以上低い\n敵は、魔防－５（敵の次回行動終了まで）
MID_STAGE_HONOR_T0012: 高慢の王子
MID_STAGE_T0012: ベルクト
MID_MISSION_M201706A_TITLE: ６月ミッションＡ
MID_MISSION_M201706A_A1: 青属性で撃破
MID_MISSION_H_M201706A_A1: 青属性の味方で、敵を撃破。
MID_MISSION_M201706A_A2: 歩行で撃破
MID_MISSION_H_M201706A_A2: 歩行の味方で、敵を撃破。
MID_MISSION_M201706A_A3: 緑属性を撃破
MID_MISSION_H_M201706A_A3: 緑属性の敵を撃破。
MID_MISSION_M201706A_A4: 飛行を撃破
MID_MISSION_H_M201706A_A4: 飛行の敵を撃破。
MID_MISSION_M201706A_A5: 闘技場で勝利
MID_MISSION_H_M201706A_A5: 闘技場で勝利。
MID_MISSION_M201706A_A6: 赤属性で、LV２０以上を撃破
MID_MISSION_H_M201706A_A6: 赤属性の味方で、\nレベル２０以上の敵を撃破。
MID_MISSION_M201706A_A7: 飛行で、LV２０以上を撃破
MID_MISSION_H_M201706A_A7: 飛行の味方で、\nレベル２０以上の敵を撃破。
MID_MISSION_M201706A_A8: ＬＶ２０以上の青属性を撃破
MID_MISSION_H_M201706A_A8: レベル２０以上の青属性の敵を撃破。
MID_MISSION_M201706A_A9: ＬＶ２０以上の歩行を撃破
MID_MISSION_H_M201706A_A9: レベル２０以上の歩行の敵を撃破。
MID_MISSION_M201706A_A10: 闘技場・中級以上で勝利
MID_MISSION_H_M201706A_A10: 闘技場・中級以上で勝利。
MID_MISSION_M201706A_A11: 緑属性で、LV３５以上を撃破
MID_MISSION_H_M201706A_A11: 緑属性の味方で、\nレベル３５以上の敵を撃破。
MID_MISSION_M201706A_A12: 騎馬で、LV３５以上を撃破
MID_MISSION_H_M201706A_A12: 騎馬の味方で、\nレベル３５以上の敵を撃破。
MID_MISSION_M201706A_A13: ＬＶ３５以上の赤属性を撃破
MID_MISSION_H_M201706A_A13: レベル３５以上の赤属性の敵を撃破。
MID_MISSION_M201706A_A14: ＬＶ３５以上の騎馬を撃破
MID_MISSION_H_M201706A_A14: レベル３５以上の騎馬の敵を撃破。
MID_MISSION_M201706A_A15: 闘技場・上級で勝利
MID_MISSION_H_M201706A_A15: 闘技場・上級で勝利。
MID_MISSION_M201706B_TITLE: ６月ミッションＢ
MID_MISSION_M201706B_A1: 特殊：修練の塔・第１階層突破
MID_MISSION_H_M201706B_A1: 修練の塔・第１階層を\n４人全員生存でクリア。
MID_MISSION_M201706B_A2: 特殊：修練の塔・第２階層突破
MID_MISSION_H_M201706B_A2: 修練の塔・第２階層を\n４人全員生存でクリア。
MID_MISSION_M201706B_A3: 特殊：修練の塔・第３階層突破
MID_MISSION_H_M201706B_A3: 修練の塔・第３階層を\n４人全員生存でクリア。
MID_MISSION_M201706B_A4: 特殊：修練の塔・第４階層突破
MID_MISSION_H_M201706B_A4: 修練の塔・第４階層を\n４人全員生存でクリア。
MID_MISSION_M201706B_A5: 特殊：修練の塔・第５階層突破
MID_MISSION_H_M201706B_A5: 修練の塔・第５階層を\n４人全員生存でクリア。
MID_MISSION_M201706B_A6: 特殊：修練の塔・第６階層突破
MID_MISSION_H_M201706B_A6: 修練の塔・第６階層を\n４人全員生存でクリア。
MID_MISSION_M201706B_A7: 特殊：修練の塔・第７階層突破
MID_MISSION_H_M201706B_A7: 修練の塔・第７階層を\n４人全員生存でクリア。
MID_MISSION_M201706B_A8: 特殊：修練の塔・第８階層突破
MID_MISSION_H_M201706B_A8: 修練の塔・第８階層を\n４人全員生存でクリア。
MID_MISSION_M201706B_A9: 特殊：修練の塔・第９階層突破
MID_MISSION_H_M201706B_A9: 修練の塔・第９階層を\n４人全員生存でクリア。
MID_MISSION_M201706B_A10: 特殊：修練の塔・１０階層突破
MID_MISSION_H_M201706B_A10: 修練の塔・第１０階層を\n４人全員生存でクリア。
MID_MISSION_M201706B_A11: 特殊：修練の塔・１０階層突破
MID_MISSION_H_M201706B_A11: 全員歩行の仲間で、\n修練の塔・第１０階層を\n４人全員生存でクリア。
MID_MISSION_M201706B_A12: 特殊：修練の塔・１０階層突破
MID_MISSION_H_M201706B_A12: 全員重装の仲間で、\n修練の塔・第１０階層を\n４人全員生存でクリア。
MID_MISSION_M201706B_A13: 特殊：修練の塔・１０階層突破
MID_MISSION_H_M201706B_A13: 全員騎馬の仲間で、\n修練の塔・第１０階層を\n４人全員生存でクリア。
MID_MISSION_M201706B_A14: 特殊：修練の塔・１０階層突破
MID_MISSION_H_M201706B_A14: 全員飛行の仲間で、\n修練の塔・第１０階層を\n４人全員生存でクリア。
MID_MISSION_M201706C_TITLE: ６月ミッションＣ
MID_MISSION_M201706C_A1: 特殊：３章－１節突破
MID_MISSION_H_M201706C_A1: ３章－１節を\n４人全員生存でクリア。
MID_MISSION_M201706C_A2: 特殊：３章－２節突破
MID_MISSION_H_M201706C_A2: 赤属性の仲間を自軍に入れて、\n３章－２節を\n４人全員生存でクリア。
MID_MISSION_M201706C_A3: 特殊：３章－３節突破
MID_MISSION_H_M201706C_A3: 青属性の仲間を自軍に入れて、\n３章－３節を\n４人全員生存でクリア。
MID_MISSION_M201706C_A4: 特殊：３章－４節突破
MID_MISSION_H_M201706C_A4: 緑属性の仲間を自軍に入れて、\n３章－４節を\n４人全員生存でクリア。
MID_MISSION_M201706C_A5: 特殊：３章－５節突破
MID_MISSION_H_M201706C_A5: 無属性の仲間を自軍に入れて、\n３章－５節を\n４人全員生存でクリア。
MID_MISSION_M201706C_A6: 特殊：６章－１節ハード突破
MID_MISSION_H_M201706C_A6: ６章－１節ハード以上を\n４人全員生存でクリア。
MID_MISSION_M201706C_A7: 特殊：６章－２節ハード突破
MID_MISSION_H_M201706C_A7: 赤属性の仲間を自軍に入れて、\n６章－２節ハード以上を\n４人全員生存でクリア。
MID_MISSION_M201706C_A8: 特殊：６章－３節ハード突破
MID_MISSION_H_M201706C_A8: 青属性の仲間を自軍に入れて、\n６章－３節ハード以上を\n４人全員生存でクリア。
MID_MISSION_M201706C_A9: 特殊：６章－４節ハード突破
MID_MISSION_H_M201706C_A9: 緑属性の仲間を自軍に入れて、\n６章－４節ハード以上を\n４人全員生存でクリア。
MID_MISSION_M201706C_A10: 特殊：６章－５節ハード突破
MID_MISSION_H_M201706C_A10: 無属性の仲間を自軍に入れて、\n６章－５節ハード以上を\n４人全員生存でクリア。
MID_MISSION_M201706C_A11: 特殊：９章－１節ルナ突破
MID_MISSION_H_M201706C_A11: ９章－１節ルナティックを\n４人全員生存でクリア。
MID_MISSION_M201706C_A12: 特殊：９章－２節ルナ突破
MID_MISSION_H_M201706C_A12: 赤属性の仲間を自軍に入れて、\n９章－２節ルナティックを\n４人全員生存でクリア。
MID_MISSION_M201706C_A13: 特殊：９章－３節ルナ突破
MID_MISSION_H_M201706C_A13: 青属性の仲間を自軍に入れて、\n９章－３節ルナティックを\n４人全員生存でクリア。
MID_MISSION_M201706C_A14: 特殊：９章－４節ルナ突破
MID_MISSION_H_M201706C_A14: 緑属性の仲間を自軍に入れて、\n９章－４節ルナティックを\n４人全員生存でクリア。
MID_MISSION_M201706C_A15: 特殊：９章－５節ルナ突破
MID_MISSION_H_M201706C_A15: 無属性の仲間を自軍に入れて、\n９章－５節ルナティックを\n４人全員生存でクリア。
